adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,0,,301,tt0053221,en,Rio Bravo,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",10.847383,/x0XFYNOAPROkYaYG8CeS75BJXxC.jpg,1959-03-17,5800000,141.0,Released,They fought back to back...No quarter given...No quarter asked...No way in...No way out...of Rio Bravo,Rio Bravo,False,7.6,265
False,0,,759,tt0045810,en,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",7.174547,/iH9AIwajzpaAmlPzQaoiLrumXED.jpg,1953-07-14,0,91.0,Released,The Two M-M-Marvels Of Our Age In The Wonder Musical Of The World!,Gentlemen Prefer Blondes,False,7.1,169
False,100000000,,644,tt0212720,en,A.I. Artificial Intelligence,"A robotic boy, the first programmed to love, David is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",13.249364,/wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg,2001-06-29,235926552,146.0,Released,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.",A.I. Artificial Intelligence,False,6.8,2011
False,0,http://www.tcm.com/tcmdb/title/24062/Sweet-Smell-of-Success/,976,tt0051036,en,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",5.196222,/dZBi7DSd3zjraZY1mxYeI5JohOr.jpg,1957-06-27,0,96.0,Released,The almighty J.J... the columnist with sixty million believers... his wrath is feared by the great and near great who worship the sweet smell of success!,Sweet Smell of Success,False,7.5,108
False,0,,2,tt0094675,fi,Ariel,"Taisto Kasurinen is a Finnish coal miner whose father has just committed suicide and who is framed for a crime he did not commit. In jail, he starts to dream about leaving the country and starting a new life. He escapes from prison but things don't go as planned...",3.860491,/gZCJZOn4l0Zj5hAxsMbxoS6CL0u.jpg,1988-10-21,0,69.0,Released,,Ariel,False,7.1,44
False,20000000,,505,tt0097626,en,Johnny Handsome,"A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison.",9.059459,/8NVYY7BH8OhPCRiIREB0SBu9Ly5.jpg,1989-09-12,7237794,94.0,Released,"They changed his looks, his life and his future... but they couldn't change his past .",Johnny Handsome,False,6.1,49
False,93000000,,331,tt0163025,en,Jurassic Park III,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",0.648867,/26L7XODsNlxX3VwkfuUnYOslbRF.jpg,2001-07-18,368780809,92.0,Released,"This time, it's not just a walk in the park!",Jurassic Park III,False,5.7,2109
False,12000000,http://www.office-kitano.co.jp/brother/index.html,327,tt0222851,ja,Brother,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.",8.134524,/zcnznSvHqAcLJ9Cm6XM202gS7yO.jpg,2000-09-09,15250000,114.0,Released,Are You Japanese?,Brother,False,6.8,107
False,100000000,,869,tt0133152,en,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",17.319836,/uHp6PTo7SCrqdH5wCSrCCf8EQFX.jpg,2001-07-25,362211740,119.0,Released,You'll be sorry you were ever born human,Planet of the Apes,False,5.6,1270
False,0,http://www.brotundtulpen.de/,552,tt0237539,it,Pane e Tulipani,An endearing light comedy about a woman who spontaneously becomes a resident of Venice after her family left her begin. While enjoying the wonderful people she meets she achieves a new life and the first time independent of her family.,2.916247,/wQ9dfkjAWfFWhUCsI4FebVSMdt4.jpg,2000-03-03,0,114.0,Released,,Bread and Tulips,False,7.0,35
False,0,,249,tt0098621,en,The War of the Roses,"The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",5.963782,/jxHChKyDopLcDHvulDo4EVppCCr.jpg,1989-12-08,0,116.0,Released,Once in a lifetime comes a motion picture that makes you feel like falling in love all over again. This is not that movie.,The War of the Roses,False,6.7,288
False,6000000,,183,tt0098663,en,The Wizard,"Corey (Fred Savage) refuses to let his emotionally disturbed younger brother Jimmy (Luke Edwards) be institutionalized, and the two run away together. They soon join forces with a resourceful girl (Jenny Lewis), who notices that Jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. Evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in California.",5.763954,/xGNirmikw9OXsfR9NYQKmsxb5nF.jpg,1989-12-15,14278900,100.0,Released,They're on a cross-country adventure to the world's greatest video championship. It's more than a game...it's the chance of a lifetime.,The Wizard,False,6.1,83
False,0,,742,tt0203166,sv,Tillsammans,"Elisabeth leaves her abusive and drunken husband Rolf, and goes to live with her brother, Göran. The year is 1975 and Göran lives in a commune called Together. Living in this leftist commune Elisabeth learns that the world can be viewed from different perspectives.",3.358638,/y6yk8fNyfXMJcviD6zxZE2qC0lJ.jpg,2000-08-25,0,106.0,Released,,Together,False,6.8,71
False,2900000,,248,tt0055312,en,Pocketful of Miracles,"Damon Runyon's fairytale, sweet and funny, is told by director Frank Capra. Boozy, brassy Apple Annie, a beggar with a basket of apples, is as much as part of downtown New York as old Broadway itself. Bootlegger Dave the Dude is a sucker for her apples --- he thinks they bring him luck. But Dave and girlfriend Queenie Martin need a lot more than luck when it turns out that Annie is in a jam and only they can help: Annie's daughter Louise, who has lived all her life in a Spanish convent, is coming to America with a Count and his son. The count's son wants to marry Louise, who thinks her mother is part of New York society. It's up to Dave and Queenie and their Runyonesque cronies to turn Annie into a lady and convince the Count and his son that they are hobnobbing with New York's elite.",2.649605,/4s5aoejcKbCawjESf2nCHIF67QZ.jpg,1961-12-18,5000000,136.0,Released,You have to see it to believe it!,Pocketful of Miracles,False,7.3,25
False,0,,166,tt0082100,fr,La Boum,"Le Boum is the story of a 13-year-old French girl dealing with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",12.105748,/1a7lRpHfOtmnvlbxLnt5mBk8RPA.jpg,1980-01-01,0,110.0,Released,,The Party,False,6.4,225
False,0,,570,tt0243255,fr,À ma sœur!,"Elena is 15, beautiful and flirtatious. Her less confident sister, Anais, is 12, and constantly eats. On holiday, Elena meets a young Italian student who is determined to seduce her. Anais is forced to watch in silence, conspiring with the lovers, but harboring jealousy and similar desires. Their actions, however, have unforeseen tragic consequences for the whole family.",2.063604,/lbVrGZtS0uZ23L0svFP98bgqvKg.jpg,2001-03-07,0,86.0,Released,"A new provocation from the director of ""Romance""",Fat Girl,False,6.2,44
False,4000000,http://www.warnerbros.com/dirty-harry/,984,tt0066999,en,Dirty Harry,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",10.255315,/6AlKDmfVi5cqQFprxJCf1FWihPk.jpg,1971-12-21,35976000,102.0,Released,Detective Harry Callahan. He doesn't break murder cases. He smashes them.,Dirty Harry,False,7.4,630
False,35000000,,768,tt0120681,en,From Hell,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,7.79014,/f3J77Cy3pRSeeN52Pk8oIvgi6IN.jpg,2001-10-19,74558115,122.0,Released,Only the legend will survive.,From Hell,False,6.6,758
False,48000000,http://www.k-pax.com/,167,tt0272152,en,K-PAX,"Prot is a patient at a mental hospital who claims to be from a far away Planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",12.400152,/pCZxl9Si7i46nduSqUSzFdHYiEO.jpg,2001-10-22,50315140,120.0,Released,Change the way you look at the world.,K-PAX,False,7.1,710
False,6000000,,141,tt0246578,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",18.303148,/nmb4QhCRmdfNP6rgb81yUFgI83l.jpg,2001-01-18,1270522,113.0,Released,You can never go too far,Donnie Darko,False,7.7,3574
False,115000000,http://movies.disney.com/monsters-inc,585,tt0198781,en,"Monsters, Inc.","James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",26.419962,/93Y9BGx8blzmZOPSoivkFfaifqU.jpg,2001-11-01,562816256,92.0,Released,We Scare Because We Care.,"Monsters, Inc.",False,7.5,6150
False,125000000,http://harrypotter.warnerbros.com/harrypotterandthedeathlyhallows/mainsite/index.html,671,tt0241527,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",38.187238,/dCtFvscYcXQKTNvyyaQr2g2UacJ.jpg,2001-11-16,976475550,152.0,Released,Let the Magic Begin.,Harry Potter and the Philosopher's Stone,False,7.5,7188
False,0,,269,tt0053472,fr,À bout de souffle,A young car thief kills a policeman and tries to persuade a girl to hide in Italy with him.,8.200586,/o5xay1pqvpnIXcFAzgFyWcF6tua.jpg,1960-03-16,0,90.0,Released,The film that was banned for 4 years. Why..?,Breathless,False,7.7,322
False,0,,299,tt0054135,en,Ocean's Eleven,Ocean's Eleven is the 'Rat-Pack' comedy about robber Danny Ocean and his gang's attempt to rob the five biggest casinos in Las Vegas.,7.29506,/lSPXGEp4EpFOPIUg9FKIKF72m50.jpg,1960-02-17,0,127.0,Released,In any other town they'd be the bad guys...,Ocean's Eleven,False,6.6,79
False,85000000,http://www.warnerbros.co.uk/movies/oceans-eleven,161,tt0240772,en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",12.114932,/o0h76DVXvk5OKjmNez5YY0GODC2.jpg,2001-12-07,450717150,116.0,Released,Are you in or out?,Ocean's Eleven,False,7.2,3857
